"ID","RSU Code","SDU Billing Rates","Circle","GST State","ID (Rsu Items)","Item (Rsu Items)","Plan FAT (Rsu Items)","Plan Fibre length (Rsu Items)","Plan HP (Rsu Items)"
"EMR-0-KTK-11347","EMR-0","KTK 1 Year Fix","KTK","","1ndolgjl1j","SER-FSDU-CFT-6F",405,0,3800
"","","","","","1ndogvand3","SER-FSDU-CFT-12F",405,0,3800
"","","","","","1ndosspqsp","SER-FSDU-CFT-24F",405,0,3800
"","","","","","1ndo1j9uqk","SER-FSDU-CFT-48F",405,0,3800
"EMI-0-KTK-11346","EMI-0","KTK 1 Year Fix","KTK","","1ndo9r6a11","SER-FSDU-CFT-6F",97,0,920
"","","","","","1ndo28dkp7","SER-FSDU-CFT-12F",97,0,920
"","","","","","1ndoq39115","SER-FSDU-CFT-24F",97,0,920
"","","","","","1ndogd9phk","SER-FSDU-CFT-48F",97,0,920
"EJP-0-KTK-11345","EJP-0","KTK 1 Year Fix","KTK","","1ndo8jun5i","SER-FSDU-CFT-6F",320,0,3533
"","","","","","1ndonprfdf","SER-FSDU-CFT-12F",320,0,3533
"","","","","","1ndo5sp5cm","SER-FSDU-CFT-24F",320,0,3533
"","","","","","1ndoh1a7ai","SER-FSDU-CFT-48F",320,0,3533
"DTT-0-KTK-11344","DTT-0","KTK 1 Year Fix","KTK","","1ndnuni3di","SER-FSDU-CFT-6F",359,0,3096
"","","","","","1ndnkkpk8p","SER-FSDU-CFT-12F",359,0,3096
"","","","","","1ndn758jgc","SER-FSDU-CFT-24F",359,0,3096
"","","","","","1ndn56787k","SER-FSDU-CFT-48F",359,0,3096
"DSR-0-KTK-11343","DSR-0","KTK 1 Year Fix","KTK","","1ndnavj69u","SER-FSDU-CFT-6F",182,0,1560
"","","","","","1ndn0vk8k8","SER-FSDU-CFT-12F",182,0,1560
"","","","","","1ndnd4csq7","SER-FSDU-CFT-24F",182,0,1560
"","","","","","1ndn057d2b","SER-FSDU-CFT-48F",182,0,1560
"DRR-0-KTK-11342","DRR-0","KTK 1 Year Fix","KTK","","1ndnoqaj0g","SER-FSDU-CFT-6F",296,0,3199
"","","","","","1ndnat8mrs","SER-FSDU-CFT-12F",296,0,3199
"","","","","","1ndnsrcsov","SER-FSDU-CFT-24F",296,0,3199
"","","","","","1ndnlj7s66","SER-FSDU-CFT-48F",296,0,3199
"DRK-0-KTK-11341","DRK-0","KTK 1 Year Fix","KTK","","1ndn5taq9e","SER-FSDU-CFT-6F",139,0,1112
"","","","","","1ndno78sf9","SER-FSDU-CFT-12F",139,0,1112
"","","","","","1ndnq45del","SER-FSDU-CFT-24F",139,0,1112
"","","","","","1ndnmee30v","SER-FSDU-CFT-48F",139,0,1112
"DLZ-0-KTK-11340","DLZ-0","KTK 1 Year Fix","KTK","Karnataka","1ndn4evju7","SER-FSDU-CFT-6F",172,0,1512
"","","","","","1ndn1um7ro","SER-FSDU-CFT-12F",172,0,1512
"","","","","","1ndn3dggpv","SER-FSDU-CFT-24F",172,0,1512
"","","","","","1ndnah5s7f","SER-FSDU-CFT-48F",172,0,1512
"DLW-0-KTK-11339","DLW-0","KTK 1 Year Fix","KTK","","1ndn9vq5u3","SER-FSDU-CFT-6F",107,0,920
"","","","","","1ndnkvje4r","SER-FSDU-CFT-12F",107,0,920
"","","","","","1ndntmin41","SER-FSDU-CFT-24F",107,0,920
"","","","","","1ndnvj6eo9","SER-FSDU-CFT-48F",107,0,920
"DHL-0-KTK-11338","DHL-0","KTK 1 Year Fix","KTK","","1ndnacj28b","SER-FSDU-CFT-6F",302,0,2976
"","","","","","1ndni54qfm","SER-FSDU-CFT-12F",302,0,2976
"","","","","","1ndnnofc1q","SER-FSDU-CFT-24F",302,0,2976
"","","","","","1ndnmhdcju","SER-FSDU-CFT-48F",302,0,2976
"CTO-0-KTK-11337","CTO-0","KTK 1 Year Fix","KTK","","1ndnl8l4mm","SER-FSDU-CFT-6F",272,0,2176
"","","","","","1ndnhu9q2s","SER-FSDU-CFT-12F",272,0,2176
"","","","","","1ndnp1tvc5","SER-FSDU-CFT-24F",272,0,2176
"","","","","","1ndngqio0m","SER-FSDU-CFT-48F",272,0,2176
"CNH-0-KTK-11336","CNH-0","KTK 1 Year Fix","KTK","","1ndn7p36r7","SER-FSDU-CFT-6F",59,0,664
"","","","","","1ndn5mhegl","SER-FSDU-CFT-12F",59,0,664
"","","","","","1ndnuflcq4","SER-FSDU-CFT-24F",59,0,664
"","","","","","1ndn0v2lbb","SER-FSDU-CFT-48F",59,0,664
"CMR-0-KTK-11335","CMR-0","KTK 1 Year Fix","KTK","","1ndncfkgfu","SER-FSDU-CFT-6F",216,0,2000
"","","","","","1ndn2cc0k2","SER-FSDU-CFT-12F",216,0,2000
"","","","","","1ndnfu02u7","SER-FSDU-CFT-24F",216,0,2000
"","","","","","1ndnlfr4db","SER-FSDU-CFT-48F",216,0,2000
"CMH-0-KTK-11334","CMH-0","KTK 1 Year Fix","KTK","","1ndne002s6","SER-FSDU-CFT-6F",302,0,2776
"","","","","","1ndnr8mv54","SER-FSDU-CFT-12F",302,0,2776
"","","","","","1ndnjma6td","SER-FSDU-CFT-24F",302,0,2776
"","","","","","1ndn3qa0uj","SER-FSDU-CFT-48F",302,0,2776
"CLG-0-KTK-11333","CLG-0","KTK 1 Year Fix","KTK","","1ndn0n27qg","SER-FSDU-CFT-6F",681,0,5592
"","","","","","1ndn9dj1h9","SER-FSDU-CFT-12F",681,0,5592
"","","","","","1ndnfnp939","SER-FSDU-CFT-24F",681,0,5592
"","","","","","1ndnkfde80","SER-FSDU-CFT-48F",681,0,5592
"CJR-0-KTK-11332","CJR-0","KTK 1 Year Fix","KTK","Karnataka","1ndmosserh","SER-FSDU-CFT-6F",218,0,1936
"","","","","","1ndm735ihn","SER-FSDU-CFT-12F",218,0,1936
"","","","","","1ndmihhm24","SER-FSDU-CFT-24F",218,0,1936
"","","","","","1ndmt086rn","SER-FSDU-CFT-48F",218,0,1936
"CIL-0-KTK-11331","CIL-0","KTK 1 Year Fix","KTK","","1ndm0e801g","SER-FSDU-CFT-6F",237,0,2400
"","","","","","1ndmv0ot4g","SER-FSDU-CFT-12F",237,0,2400
"","","","","","1ndm9di98r","SER-FSDU-CFT-24F",237,0,2400
"","","","","","1ndmli3sq1","SER-FSDU-CFT-48F",237,0,2400
"CHT-0-KTK-11330","CHT-0","KTK 1 Year Fix","KTK","","1ndmsf6voj","SER-FSDU-CFT-6F",191,0,1608
"","","","","","1ndmh30i0h","SER-FSDU-CFT-12F",191,0,1608
"","","","","","1ndm0cdto8","SER-FSDU-CFT-24F",191,0,1608
"","","","","","1ndmnjb1ch","SER-FSDU-CFT-48F",191,0,1608
"CDS-0-KTK-11329","CDS-0","KTK 1 Year Fix","KTK","Karnataka","1ndmrqljcb","SER-FSDU-CFT-6F",100,0,864
"","","","","","1ndmf82vhp","SER-FSDU-CFT-12F",100,0,864
"","","","","","1ndmnrg31m","SER-FSDU-CFT-24F",100,0,864
"","","","","","1ndmbhjldp","SER-FSDU-CFT-48F",100,0,864
"BZL-0-KTK-11328","BZL-0","KTK 1 Year Fix","KTK","","1ndm1h21d6","SER-FSDU-CFT-6F",52,0,520
"","","","","","1ndmbt8iik","SER-FSDU-CFT-12F",52,0,520
"","","","","","1ndmiqf4bc","SER-FSDU-CFT-24F",52,0,520
"","","","","","1ndmf3i60j","SER-FSDU-CFT-48F",52,0,520
"BSR-0-KTK-11327","BSR-0","KTK 1 Year Fix","KTK","","1ndmpt3sci","SER-FSDU-CFT-6F",247,0,2096
"","","","","","1ndmgtpua3","SER-FSDU-CFT-12F",247,0,2096
"","","","","","1ndmrgi6rk","SER-FSDU-CFT-24F",247,0,2096
"","","","","","1ndmrd1n33","SER-FSDU-CFT-48F",247,0,2096
"BSP-0-KTK-11326","BSP-0","KTK 1 Year Fix","KTK","","1ndmovf7l9","SER-FSDU-CFT-6F",143,0,1200
"","","","","","1ndmgsge82","SER-FSDU-CFT-12F",143,0,1200
"","","","","","1ndmdthu3h","SER-FSDU-CFT-24F",143,0,1200
"","","","","","1ndmnra5r3","SER-FSDU-CFT-48F",143,0,1200
"BRW-0-KTK-11325","BRW-0","KTK 1 Year Fix","KTK","","1ndmof5b8c","SER-FSDU-CFT-6F",71,0,792
"","","","","","1ndmqpaur2","SER-FSDU-CFT-12F",71,0,792
"","","","","","1ndm6uk00e","SER-FSDU-CFT-24F",71,0,792
"","","","","","1ndmliuh96","SER-FSDU-CFT-48F",71,0,792
"BMW-0-KTK-11324","BMW-0","KTK 1 Year Fix","KTK","","1ndmpf1vsk","SER-FSDU-CFT-6F",215,0,1896
"","","","","","1ndmitcvk3","SER-FSDU-CFT-12F",215,0,1896
"","","","","","1ndmva66u2","SER-FSDU-CFT-24F",215,0,1896
"","","","","","1ndm8q5sei","SER-FSDU-CFT-48F",215,0,1896
"BLK-0-KTK-11323","BLK-0","KTK 1 Year Fix","KTK","","1ndmfflqgc","SER-FSDU-CFT-6F",11,0,260
"","","","","","1ndm603s6s","SER-FSDU-CFT-12F",11,0,260
"","","","","","1ndmsq5j08","SER-FSDU-CFT-24F",11,0,260
"","","","","","1ndm3n694g","SER-FSDU-CFT-48F",11,0,260
"BGI-0-KTK-11322","BGI-0","KTK 1 Year Fix","KTK","","1ndmfrpmff","SER-FSDU-CFT-6F",164,0,1832
"","","","","","1ndmkefclu","SER-FSDU-CFT-12F",164,0,1832
"","","","","","1ndmf3790n","SER-FSDU-CFT-24F",164,0,1832
"","","","","","1ndmkrlt62","SER-FSDU-CFT-48F",164,0,1832
"BGD-0-KTK-11321","BGD-0","KTK 1 Year Fix","KTK","","1ndmn2959o","SER-FSDU-CFT-6F",196,0,1928
"","","","","","1ndmutecsv","SER-FSDU-CFT-12F",196,0,1928
"","","","","","1ndmunv1ij","SER-FSDU-CFT-24F",196,0,1928
"","","","","","1ndm8pl0ub","SER-FSDU-CFT-48F",196,0,1928
"BFD-0-KTK-11320","BFD-0","KTK 1 Year Fix","KTK","","1ndle3he49","SER-FSDU-CFT-6F",145,0,2582
"","","","","","1ndlejefut","SER-FSDU-CFT-12F",145,0,2582
"","","","","","1ndl1fkqc3","SER-FSDU-CFT-24F",145,0,2582
"","","","","","1ndlaa1fie","SER-FSDU-CFT-48F",145,0,2582
"BDN-0-KTK-11319","BDN-0","KTK 1 Year Fix","KTK","","1ndldbj409","SER-FSDU-CFT-6F",313,0,2864
"","","","","","1ndllcsrhh","SER-FSDU-CFT-12F",313,0,2864
"","","","","","1ndl0lh06f","SER-FSDU-CFT-24F",313,0,2864
"","","","","","1ndlebf4m7","SER-FSDU-CFT-48F",313,0,2864
"BCU-0-KTK-11318","BCU-0","KTK 1 Year Fix","KTK","","1ndlanvafc","SER-FSDU-CFT-6F",368,0,3056
"","","","","","1ndlqrnops","SER-FSDU-CFT-12F",368,0,3056
"","","","","","1ndl6cijch","SER-FSDU-CFT-24F",368,0,3056
"","","","","","1ndlpn92g4","SER-FSDU-CFT-48F",368,0,3056
"BBV-0-KTK-11317","BBV-0","KTK 1 Year Fix","KTK","","1ndlesp4t0","SER-FSDU-CFT-6F",103,0,1614
"","","","","","1ndlq0clbo","SER-FSDU-CFT-12F",103,0,1614
"","","","","","1ndladg629","SER-FSDU-CFT-24F",103,0,1614
"","","","","","1ndlvc8ks7","SER-FSDU-CFT-48F",103,0,1614
"BAS-0-KTK-11316","BAS-0","KTK 1 Year Fix","KTK","","1ndll35v16","SER-FSDU-CFT-6F",84,0,672
"","","","","","1ndlq65abg","SER-FSDU-CFT-12F",84,0,672
"","","","","","1ndltt5saf","SER-FSDU-CFT-24F",84,0,672
"","","","","","1ndlltkjbn","SER-FSDU-CFT-48F",84,0,672
"BAK-0-KTK-11315","BAK-0","KTK 1 Year Fix","KTK","","1ndll6hta4","SER-FSDU-CFT-6F",513,0,4432
"","","","","","1ndlqtcv5t","SER-FSDU-CFT-12F",513,0,4432
"","","","","","1ndlp3niuh","SER-FSDU-CFT-24F",513,0,4432
"","","","","","1ndla2f9lt","SER-FSDU-CFT-48F",513,0,4432
"ANP-0-KTK-11314","ANP-0","KTK 1 Year Fix","KTK","","1ndlfrh4bc","SER-FSDU-CFT-6F",206,0,2064
"","","","","","1ndlbvp7eq","SER-FSDU-CFT-12F",206,0,2064
"","","","","","1ndll5k2nq","SER-FSDU-CFT-24F",206,0,2064
"","","","","","1ndlnuta0g","SER-FSDU-CFT-48F",206,0,2064
"ANN-0-KTK-11313","ANN-0","KTK 1 Year Fix","KTK","","1ndl6q1b17","SER-FSDU-CFT-6F",167,0,1408
"","","","","","1ndljh70gs","SER-FSDU-CFT-12F",167,0,1408
"","","","","","1ndlrua5i5","SER-FSDU-CFT-24F",167,0,1408
"","","","","","1ndlgrl6i0","SER-FSDU-CFT-48F",167,0,1408
"AMT-0-KTK-11312","AMT-0","KTK 1 Year Fix","KTK","","1ndlq8pmva","SER-FSDU-CFT-6F",315,0,2960
"","","","","","1ndlgd4816","SER-FSDU-CFT-12F",315,0,2960
"","","","","","1ndle9c1ou","SER-FSDU-CFT-24F",315,0,2960
"","","","","","1ndl5ggkb6","SER-FSDU-CFT-48F",315,0,2960
"ALY-0-KTK-11311","ALY-0","KTK 1 Year Fix","KTK","Karnataka","1ndlgnod3i","SER-FSDU-CFT-6F",329,0,2984
"","","","","","1ndl0vlaev","SER-FSDU-CFT-12F",329,0,2984
"","","","","","1ndlh7cgl5","SER-FSDU-CFT-24F",329,0,2984
"","","","","","1ndl6j9t3b","SER-FSDU-CFT-48F",329,0,2984
"ALR-0-KTK-11310","ALR-0","KTK 1 Year Fix","KTK","","1ndl1sj3r2","SER-FSDU-CFT-6F",363,0,3296
"","","","","","1ndl7b28q6","SER-FSDU-CFT-12F",363,0,3296
"","","","","","1ndl1r4m5k","SER-FSDU-CFT-24F",363,0,3296
"","","","","","1ndlc2hrlj","SER-FSDU-CFT-48F",363,0,3296
"ALN-0-KTK-11309","ALN-0","KTK 1 Year Fix","KTK","","1ndli2k7bo","SER-FSDU-CFT-6F",142,0,1272
"","","","","","1ndlkp14g9","SER-FSDU-CFT-12F",142,0,1272
"","","","","","1ndl4qpajg","SER-FSDU-CFT-24F",142,0,1272
"","","","","","1ndl96g332","SER-FSDU-CFT-48F",142,0,1272
"AKG-0-KTK-11308","AKG-0","KTK 1 Year Fix","KTK","","1ndkj7p1ge","SER-FSDU-CFT-6F",197,0,2032
"","","","","","1ndka4kr8i","SER-FSDU-CFT-12F",197,0,2032
"","","","","","1ndkue6juf","SER-FSDU-CFT-24F",197,0,2032
"","","","","","1ndk4d1vjk","SER-FSDU-CFT-48F",197,0,2032
"AJL-0-KTK-11307","AJL-0","KTK 1 Year Fix","KTK","","1ndk280178","SER-FSDU-CFT-6F",175,0,1600
"","","","","","1ndk70cjje","SER-FSDU-CFT-12F",175,0,1600
"","","","","","1ndk835sb5","SER-FSDU-CFT-24F",175,0,1600
"","","","","","1ndk6ci2l6","SER-FSDU-CFT-48F",175,0,1600
"AIJ-0-KTK-11306","AIJ-0","KTK 1 Year Fix","KTK","","1ndkd4dpsf","SER-FSDU-CFT-6F",413,0,3660
"","","","","","1ndkdt07tt","SER-FSDU-CFT-12F",413,0,3660
"","","","","","1ndkjqua4j","SER-FSDU-CFT-24F",413,0,3660
"","","","","","1ndk7fn0ud","SER-FSDU-CFT-48F",413,0,3660
"AHR-0-KTK-11305","AHR-0","KTK 1 Year Fix","KTK","","1ndk2rq1b2","SER-FSDU-CFT-6F",305,0,3012
"","","","","","1ndk3kgvin","SER-FSDU-CFT-12F",305,0,3012
"","","","","","1ndkvjkp8r","SER-FSDU-CFT-24F",305,0,3012
"","","","","","1ndk2kmub4","SER-FSDU-CFT-48F",305,0,3012
"AGZ-0-KTK-11304","AGZ-0","KTK 1 Year Fix","KTK","","1ndkj411ko","SER-FSDU-CFT-6F",342,0,2816
"","","","","","1ndkk4vlhu","SER-FSDU-CFT-12F",342,0,2816
"","","","","","1ndkepv0jt","SER-FSDU-CFT-24F",342,0,2816
"","","","","","1ndknak216","SER-FSDU-CFT-48F",342,0,2816
"AES-0-KTK-11303","AES-0","KTK 1 Year Fix","KTK","","1ndk4es94j","SER-FSDU-CFT-6F",59,0,982
"","","","","","1ndk32ck4d","SER-FSDU-CFT-12F",59,0,982
"","","","","","1ndku8u273","SER-FSDU-CFT-24F",59,0,982
"","","","","","1ndkj17cdf","SER-FSDU-CFT-48F",59,0,982
"AEM-0-KTK-11302","AEM-0","KTK 1 Year Fix","KTK","","1ndkqnqh7s","SER-FSDU-CFT-6F",154,0,2312
"","","","","","1ndkjqet9g","SER-FSDU-CFT-12F",154,0,2312
"","","","","","1ndkc2tp2a","SER-FSDU-CFT-24F",154,0,2312
"","","","","","1ndk63u7vj","SER-FSDU-CFT-48F",154,0,2312
"ADL-0-KTK-11301","ADL-0","KTK 1 Year Fix","KTK","","1ndkad8st6","SER-FSDU-CFT-6F",344,0,3298
"","","","","","1ndkaja4te","SER-FSDU-CFT-12F",344,0,3298
"","","","","","1ndkgo7bdf","SER-FSDU-CFT-24F",344,0,3298
"","","","","","1ndkpk0033","SER-FSDU-CFT-48F",344,0,3298
"2VE-0-KTK-11300","2VE-0","KTK 1 Year Fix","KTK","","1ndkmvid1q","SER-FSDU-CFT-6F",199,0,1656
"","","","","","1ndk1l7qfm","SER-FSDU-CFT-12F",199,0,1656
"","","","","","1ndk4jfosi","SER-FSDU-CFT-24F",199,0,1656
"","","","","","1ndk96cs3n","SER-FSDU-CFT-48F",199,0,1656
"2UM-0-KTK-11299","2UM-0","KTK 1 Year Fix","KTK","","1ndkie1plv","SER-FSDU-CFT-6F",254,0,2192
"","","","","","1ndkvaqgpk","SER-FSDU-CFT-12F",254,0,2192
"","","","","","1ndkl0vsks","SER-FSDU-CFT-24F",254,0,2192
"","","","","","1ndkq1c1j8","SER-FSDU-CFT-48F",254,0,2192
"2PG-0-KTK-11298","2PG-0","KTK 1 Year Fix","KTK","","1ndk9lvrhb","SER-FSDU-CFT-6F",317,0,2920
"","","","","","1ndkbaj7e3","SER-FSDU-CFT-12F",317,0,2920
"","","","","","1ndk5lrqcg","SER-FSDU-CFT-24F",317,0,2920
"","","","","","1ndkfkg551","SER-FSDU-CFT-48F",317,0,2920
"2OL-0-KTK-11297","2OL-0","KTK 1 Year Fix","KTK","","1ndkue5rc3","SER-FSDU-CFT-6F",184,0,2336
"","","","","","1ndkfmtu5f","SER-FSDU-CFT-12F",184,0,2336
"","","","","","1ndkiib27o","SER-FSDU-CFT-24F",184,0,2336
"","","","","","1ndkhadp6v","SER-FSDU-CFT-48F",184,0,2336
"0YN-0-KTK-11296","0YN-0","KTK 1 Year Fix","KTK","","1ndjr8rit0","SER-FSDU-CFT-6F",189,0,1512
"","","","","","1ndj7cmj3n","SER-FSDU-CFT-12F",189,0,1512
"","","","","","1ndjmviqse","SER-FSDU-CFT-24F",189,0,1512
"","","","","","1ndjlkmual","SER-FSDU-CFT-48F",189,0,1512
"0TI-0-KTK-11295","0TI-0","KTK 1 Year Fix","KTK","","1ndjc6egt7","SER-FSDU-CFT-6F",60,0,584
"","","","","","1ndjciq982","SER-FSDU-CFT-12F",60,0,584
"","","","","","1ndj7rgv1j","SER-FSDU-CFT-24F",60,0,584
"","","","","","1ndjd6kvru","SER-FSDU-CFT-48F",60,0,584
"0SQ-0-KTK-11294","0SQ-0","KTK 1 Year Fix","KTK","","1ndj9l7ph7","SER-FSDU-CFT-6F",332,0,2856
"","","","","","1ndj4gqcl9","SER-FSDU-CFT-12F",332,0,2856
"","","","","","1ndj289mu1","SER-FSDU-CFT-24F",332,0,2856
"","","","","","1ndjvh3a4e","SER-FSDU-CFT-48F",332,0,2856
"0SK-0-KTK-11293","0SK-0","KTK 1 Year Fix","KTK","","1ndjs6bisr","SER-FSDU-CFT-6F",35,0,280
"","","","","","1ndjmh6ht3","SER-FSDU-CFT-12F",35,0,280
"","","","","","1ndj523mc8","SER-FSDU-CFT-24F",35,0,280
"","","","","","1ndj7i69a2","SER-FSDU-CFT-48F",35,0,280
"0MB-0-KTK-11292","0MB-0","KTK 1 Year Fix","KTK","Karnataka","1ndj1uencg","SER-FSDU-CFT-6F",29,0,344
"","","","","","1ndjuss5kd","SER-FSDU-CFT-12F",29,0,344
"","","","","","1ndjqchalc","SER-FSDU-CFT-24F",29,0,344
"","","","","","1ndjtngia6","SER-FSDU-CFT-48F",29,0,344
"0CX-0-KTK-11291","0CX-0","KTK 1 Year Fix","KTK","Karnataka","1ndjthck34","SER-FSDU-CFT-6F",136,0,1168
"","","","","","1ndjosfd4n","SER-FSDU-CFT-12F",136,0,1168
"","","","","","1ndj4q91f6","SER-FSDU-CFT-24F",136,0,1168
"","","","","","1ndjn6aoo8","SER-FSDU-CFT-48F",136,0,1168
"0CN-0-KTK-11290","0CN-0","KTK 1 Year Fix","KTK","","1ndjjvppmv","SER-FSDU-CFT-6F",302,0,2520
"","","","","","1ndja4ager","SER-FSDU-CFT-12F",302,0,2520
"","","","","","1ndj7e7niq","SER-FSDU-CFT-24F",302,0,2520
"","","","","","1ndjik1j3t","SER-FSDU-CFT-48F",302,0,2520
"0BT-0-KTK-11289","0BT-0","KTK 1 Year Fix","KTK","Karnataka","1ndikl30rs","SER-FSDU-CFT-6F",7,0,56
"","","","","","1ndi8vbn4q","SER-FSDU-CFT-12F",7,0,56
"","","","","","1ndind7f5k","SER-FSDU-CFT-24F",7,0,56
"","","","","","1ndi78t3ra","SER-FSDU-CFT-48F",7,0,56
"ZJ2-0-DEL-11287","ZJ2-0","DEL 1 Year Fix","DEL","","fji73pddso","SER-FSDU-CFT-6F",52,1485,416
"","","","","","fji785o39h","SER-FSDU-CFT-12F",52,1335,416
"","","","","","fji7pv73kd","SER-FSDU-CFT-24F",52,1952,416
"","","","","","fji7v05hii","SER-FSDU-CFT-48F",52,0,416
"Z2Z-0-DEL-11286","Z2Z-0","DEL 1 Year Fix","DEL","","fji7en04n7","SER-FSDU-CFT-6F",57,934,456
"","","","","","fji7r2i3n8","SER-FSDU-CFT-12F",57,571,456
"","","","","","fji7rroj7f","SER-FSDU-CFT-24F",57,836,456
"","","","","","fji76bhh8j","SER-FSDU-CFT-48F",57,0,456
"Z2X-0-DEL-11285","Z2X-0","DEL 1 Year Fix","DEL","","fji7108il7","SER-FSDU-CFT-6F",305,12560,2440
"","","","","","fji7i26rls","SER-FSDU-CFT-12F",305,12010,2440
"","","","","","fji7u01ot9","SER-FSDU-CFT-24F",305,6450,2440
"","","","","","fji77kodfo","SER-FSDU-CFT-48F",305,1850,2440
"Z2T-0-DEL-11284","Z2T-0","DEL 1 Year Fix","DEL","","fji7g92pi4","SER-FSDU-CFT-6F",126,2080,1520
"","","","","","fji7kqlj9t","SER-FSDU-CFT-12F",126,1930,1520
"","","","","","fji77aveiq","SER-FSDU-CFT-24F",126,1070,1520
"","","","","","fji7i4t8bo","SER-FSDU-CFT-48F",126,720,1520
"Z2I-0-DEL-11283","Z2I-0","DEL 1 Year Fix","DEL","","fji75gd6ur","SER-FSDU-CFT-6F",308,5660,2560
"","","","","","fji7kune80","SER-FSDU-CFT-12F",308,4440,2560
"","","","","","fji7gi8b5a","SER-FSDU-CFT-24F",308,4610,2560
"","","","","","fji72bvaed","SER-FSDU-CFT-48F",308,700,2560
"Z2C-0-DEL-11282","Z2C-0","DEL 1 Year Fix","DEL","","fji6eloqkm","SER-FSDU-CFT-6F",321,4680,2800
"","","","","","fji6va2hg6","SER-FSDU-CFT-12F",321,4515,2800
"","","","","","fji6rdrgtu","SER-FSDU-CFT-24F",321,3500,2800
"","","","","","fji66k0aka","SER-FSDU-CFT-48F",321,1885,2800
"Z2A-0-DEL-11281","Z2A-0","DEL 1 Year Fix","DEL","","fji6rgjess","SER-FSDU-CFT-6F",344,5210,2752
"","","","","","fji67l59hi","SER-FSDU-CFT-12F",344,5290,2752
"","","","","","fji6ieq4v2","SER-FSDU-CFT-24F",344,5295,2752
"","","","","","fji6jvh3ud","SER-FSDU-CFT-48F",344,670,2752
"Z0J-0-DEL-11280","Z0J-0","DEL 1 Year Fix","DEL","","fji6p61ggg","SER-FSDU-CFT-6F",67,0,536
"","","","","","fji6tvj2fe","SER-FSDU-CFT-12F",67,0,536
"","","","","","fji68v02s0","SER-FSDU-CFT-24F",67,0,536
"","","","","","fji6s4qcb9","SER-FSDU-CFT-48F",67,0,536
"W3Z-0-DEL-11279","W3Z-0","DEL 1 Year Fix","DEL","Delhi","fji6qgsens","SER-FSDU-CFT-6F",107,1371,1000
"","","","","","fji6f5vvhi","SER-FSDU-CFT-12F",107,1260,1000
"","","","","","fji6d81hnr","SER-FSDU-CFT-24F",107,1263,1000
"","","","","","fji61ikgul","SER-FSDU-CFT-48F",107,1368,1000
"W3B-0-DEL-11278","W3B-0","DEL 1 Year Fix","DEL","Delhi","fji67oshh7","SER-FSDU-CFT-6F",0,0,0
"","","","","","fji6jka7vs","SER-FSDU-CFT-12F",0,0,0
"","","","","","fji6uqo4cl","SER-FSDU-CFT-24F",0,0,0
"","","","","","fji67aet5p","SER-FSDU-CFT-48F",0,0,0
"VY0-0-DEL-11277","VY0-0","DEL 1 Year Fix","DEL","","fji6m90oms","SER-FSDU-CFT-6F",153,2210,1224
"","","","","","fji64bt4rh","SER-FSDU-CFT-12F",153,2140,1224
"","","","","","fji69q3vsp","SER-FSDU-CFT-24F",153,4500,1224
"","","","","","fji6gsj1e7","SER-FSDU-CFT-48F",153,940,1224
"VJ7-0-DEL-11276","VJ7-0","DEL 1 Year Fix","DEL","Delhi","fji6t15ll2","SER-FSDU-CFT-6F",127,1955,1504
"","","","","","fji6gakmjq","SER-FSDU-CFT-12F",127,1077,1504
"","","","","","fji6l81sok","SER-FSDU-CFT-24F",127,1190,1504
"","","","","","fji643rtqh","SER-FSDU-CFT-48F",127,1750,1504
"VJ3-0-DEL-11275","VJ3-0","DEL 1 Year Fix","DEL","","fji6ogvipk","SER-FSDU-CFT-6F",106,2247,848
"","","","","","fji6jr96pb","SER-FSDU-CFT-12F",106,1941,848
"","","","","","fji67umq7o","SER-FSDU-CFT-24F",106,3697,848
"","","","","","fji6b26hq3","SER-FSDU-CFT-48F",106,792,848
"VH1-0-DEL-11274","VH1-0","DEL 1 Year Fix","DEL","","fji6gmrbio","SER-FSDU-CFT-6F",97,1704,776
"","","","","","fji6q7a6f9","SER-FSDU-CFT-12F",97,2000,776
"","","","","","fji6de0421","SER-FSDU-CFT-24F",97,3153,776
"","","","","","fji6q3gg2l","SER-FSDU-CFT-48F",97,740,776
"VF2-0-DEL-11273","VF2-0","DEL 1 Year Fix","DEL","Uttar Pradesh","fji52qraff","SER-FSDU-CFT-6F",250,0,2000
"","","","","","fji5tclmgk","SER-FSDU-CFT-12F",250,0,2000
"","","","","","fji54ablu7","SER-FSDU-CFT-24F",250,0,2000
"","","","","","fji5ao6mnm","SER-FSDU-CFT-48F",250,0,2000
"VF1-0-DEL-11272","VF1-0","DEL 1 Year Fix","DEL","Uttar Pradesh","fji51kri24","SER-FSDU-CFT-6F",182,0,2000
"","","","","","fji5dbf00q","SER-FSDU-CFT-12F",182,0,2000
"","","","","","fji53eq2c6","SER-FSDU-CFT-24F",182,0,2000
"","","","","","fji525a48h","SER-FSDU-CFT-48F",182,0,2000
"VEQ-0-DEL-11271","VEQ-0","DEL 1 Year Fix","DEL","Delhi","fji54f5j4k","SER-FSDU-CFT-6F",132,2410,1088
"","","","","","fji5805deb","SER-FSDU-CFT-12F",132,2425,1088
"","","","","","fji5ll8987","SER-FSDU-CFT-24F",132,3065,1088
"","","","","","fji5p18btr","SER-FSDU-CFT-48F",132,2520,1088
